srch_id,prop_id,booked_v4_pos,booked_v6_pos,v6_helps,v6_hurts,v6_top5_only,v4_top5_only,seg_dest,seg_cand,seg_los,seg_dom,prop_click_rate,prop_dest_book_rate,prop_count,price_vs_prop_mean,value_score_rank_norm,price_rank_norm,review_rank_norm,is_domestic,srch_length_of_stay
2518,112740,11,8,1,0,0,0,low_dest,high_cand,los_le2,domestic,0.025830055,0.06387147,138,-1.7182617,0.21212122,0.121212125,0.90909094,1,1
2544,31087,4,3,1,0,0,0,low_dest,mid_cand,los_3plus,domestic,0.06071726,0.025220858,25,50.120003,0.26086956,0.5217391,0.6956522,1,3
2546,51100,8,5,1,0,1,0,mid_dest,mid_cand,los_le2,domestic,0.11937932,0.08138096,132,5.848343,0.7083333,0.9166667,0.25,1,1
2547,78032,19,19,0,0,0,0,mid_dest,high_cand,los_le2,domestic,0.06527425,0.03682505,205,31.336838,0.9375,0.75,0.09375,1,1
2569,66171,2,2,0,0,0,0,low_dest,mid_cand,los_le2,international,0.029927235,0.060829975,115,-4.930176,0.4814815,0.33333334,0.14814815,0,1
2571,112865,6,6,0,0,0,0,high_dest,low_cand,los_le2,domestic,0.03478593,0.01981639,66,-3.9515152,0.42105263,0.10526316,0.68421054,1,1
2594,108493,14,17,0,1,0,0,low_dest,mid_cand,los_le2,domestic,0.015574991,0.010275165,56,55.45536,0.8214286,0.42857143,0.32142857,1,1
2615,74045,15,10,1,0,0,0,low_dest,high_cand,los_3plus,domestic,0.03185653,0.0052345176,169,17.310532,0.3030303,0.3939394,0.5151515,1,4
2629,36338,8,8,0,0,0,0,high_dest,mid_cand,los_le2,international,0.036201328,0.018495297,7,-42.932854,0.25,0.875,0.16666667,0,2
2633,57076,1,2,0,1,0,0,high_dest,low_cand,los_3plus,international,0.08144998,0.060829975,11,-69.89816,0.41666666,0.9166667,0.083333336,0,4
2654,17381,1,1,0,0,0,0,,,,,0.022324152,0.02311912,30,-3.7979965,0.16666667,0.083333336,0.41666666,1,3
2661,42232,2,3,0,1,0,0,low_dest,high_cand,los_le2,domestic,0.03442731,0.01981639,67,0.0031318665,0.54545456,0.060606062,0.93939394,1,2
2662,97598,7,5,1,0,1,0,mid_dest,mid_cand,los_le2,international,0.04058937,0.025220858,3,14.686668,0.43333334,0.16666667,0.26666668,0,1
2671,85363,1,1,0,0,0,0,,,,,0.15201788,0.09667267,163,-20.353485,0.033333335,0.033333335,0.43333334,1,3
2678,76483,4,4,0,0,0,0,high_dest,mid_cand,los_le2,domestic,0.06300847,0.01981639,23,-31.723038,0.22727273,0.59090906,0.27272728,1,1
2683,71784,8,18,0,1,0,0,mid_dest,high_cand,los_le2,domestic,0.021826465,0.004403642,123,4.1965027,0.90625,0.09375,0.5625,1,1
2716,120588,20,15,1,0,0,0,mid_dest,mid_cand,los_le2,domestic,0.021261098,0.0077063735,33,12.579994,0.6896552,0.03448276,0.9655172,1,2
2740,89600,5,4,1,0,0,0,low_dest,mid_cand,los_le2,domestic,0.043765977,0.08193573,92,23.398811,0.86206895,0.37931034,0.5862069,1,2
2751,63066,12,12,0,0,0,0,mid_dest,high_cand,los_le2,domestic,0.016710352,0.0026172588,110,-55.741913,0.21875,0.46875,0.15625,1,2
2755,82733,1,1,0,0,0,0,,,,,0.16254997,0.18207942,9,12.137779,0.5,0.875,0.25,1,1
2761,69567,2,2,0,0,0,0,low_dest,high_cand,los_le2,domestic,0.0531693,0.02311912,14,30.615707,0.65625,0.875,0.15625,1,1
2790,106532,3,2,1,0,0,0,high_dest,low_cand,los_le2,domestic,0.024804614,0.01981639,24,-0.6025009,0.125,0.5,0.625,1,1
2810,73530,4,5,0,1,0,0,low_dest,high_cand,los_le2,domestic,0.030920826,0.00815969,78,-4.887306,0.1875,0.21875,0.71875,1,1
2816,49752,1,1,0,0,0,0,,,,,0.05848623,0.09124496,10,0.53699493,0.037037037,0.6296296,0.14814815,0,1
2834,91975,2,2,0,0,0,0,low_dest,low_cand,los_le2,domestic,0.06575828,0.039225016,477,32.4747,0.4,0.9,0.5,1,1
2837,18525,10,8,1,0,0,0,mid_dest,high_cand,los_le2,domestic,0.025155367,0.02311912,63,-0.2211113,0.67741936,0.032258064,0.7741935,1,1
2852,107500,5,9,0,1,0,1,low_dest,high_cand,los_3plus,domestic,0.07547078,0.06761467,160,2.492813,0.12903225,0.9354839,0.06451613,1,4
2879,72103,1,1,0,0,0,0,,,,,0.06603593,0.048916858,66,-139.29639,0.36363637,0.18181819,0.8181818,1,3
2884,135965,3,2,1,0,0,0,low_dest,high_cand,los_le2,domestic,0.06137298,0.05554041,57,-31.229477,0.15151516,0.3030303,0.3030303,1,2
2887,57454,21,19,1,0,0,0,high_dest,mid_cand,los_le2,international,0.022713099,0.0050441716,73,100.90163,0.7586207,0.44827586,0.1724138,0,2
2891,12247,3,3,0,0,0,0,high_dest,low_cand,los_le2,domestic,0.049143016,0.10844902,99,-3.676361,0.2777778,0.16666667,0.11111111,1,1
2892,10746,4,3,1,0,0,0,mid_dest,high_cand,los_3plus,international,0.04330815,0.028627938,786,-83.55356,0.06451613,0.7741935,0.06451613,0,3
2898,9002,1,1,0,0,0,0,,,,,0.043208037,0.027742945,1,-5.6800003,0.15384616,0.6923077,0.15384616,1,1
2900,138603,17,17,0,0,0,0,low_dest,high_cand,los_le2,domestic,0.01232269,0.027742945,241,-87.41449,0.375,0.34375,0.15625,1,1
2908,117956,14,16,0,1,0,0,high_dest,high_cand,los_3plus,international,0.050597716,0.008949337,36,-35.284164,0.4516129,0.19354838,0.32258064,0,3
2909,27934,12,10,1,0,0,0,high_dest,low_cand,los_le2,international,0.029765537,0.021340726,15,-137.44666,0.5,0.125,0.875,0,1
2918,9073,1,2,0,1,0,0,mid_dest,high_cand,los_le2,international,0.055601887,0.05280777,102,-78.1845,0.032258064,0.09677419,0.06451613,0,1
2927,126087,1,1,0,0,0,0,,,,,0.17295276,0.2341021,24,-6.4587555,0.2,0.9,0.23333333,0,1
2931,125859,12,15,0,1,0,0,high_dest,mid_cand,los_le2,domestic,0.040580552,0.040430162,348,12.375885,0.8888889,0.33333334,0.074074075,1,2
2961,25444,5,9,0,1,0,1,low_dest,high_cand,los_le2,domestic,0.033371557,0.012903328,130,44.801453,0.03125,0.6875,0.34375,1,1
2972,47786,1,1,0,0,0,0,,,,,0.0732354,0.10864982,316,-22.598328,0.0625,0.6875,0.0625,1,1
2980,22354,10,13,0,1,0,0,mid_dest,high_cand,los_3plus,domestic,0.05393383,0.009566532,69,60.109856,0.34375,0.8125,0.0625,1,3
2987,89951,7,8,0,1,0,0,low_dest,high_cand,los_le2,domestic,0.06814096,0.07845366,562,16.156769,0.36363637,0.33333334,0.75757575,1,2
3011,94391,8,8,0,0,0,0,high_dest,low_cand,los_le2,domestic,0.08999563,0.050609544,96,-38.542816,0.6111111,0.22222222,0.44444445,1,1
3081,25476,1,1,0,0,0,0,,,,,0.06279058,0.09514286,708,-337.6505,0.2,0.2,1.0,1,2
3090,137112,1,1,0,0,0,0,,,,,0.13023047,0.2516135,11,39.038185,0.2,0.8,0.2,1,2
3096,104546,3,3,0,0,0,0,high_dest,high_cand,los_le2,domestic,0.052878477,0.023559952,279,-13.452011,0.125,0.53125,0.4375,1,1
3103,67407,3,2,1,0,0,0,high_dest,low_cand,los_le2,domestic,0.04774386,0.01155956,19,-3.421051,0.5294118,0.11764706,0.8235294,1,1
3119,119432,8,9,0,1,0,0,low_dest,mid_cand,los_le2,domestic,0.043323133,0.027742945,24,20.601662,0.53571427,0.9285714,0.10714286,1,1
3125,4548,1,1,0,0,0,0,,,,,0.2068573,0.23763497,107,49.310272,0.13333334,0.6666667,0.13333334,1,1
3133,22578,1,1,0,0,0,0,,,,,0.22158045,0.1745195,653,23.056732,0.27272728,0.09090909,0.77272725,0,2
3139,30914,2,2,0,0,0,0,high_dest,low_cand,los_le2,domestic,0.030442027,0.025220858,14,6.988571,0.25,0.9166667,0.5,1,1
3155,27711,29,29,0,0,0,0,mid_dest,mid_cand,los_3plus,international,0.03349992,0.025987197,607,-278.72125,1.0,0.62068963,0.86206895,0,6
3161,103984,2,2,0,0,0,0,low_dest,low_cand,los_3plus,domestic,0.024860585,0.017384958,225,-4.8290176,0.8333333,0.8333333,0.33333334,1,3
3163,8624,6,6,0,0,0,0,low_dest,high_cand,los_le2,domestic,0.06403484,0.063261926,69,-21.960724,0.375,0.53125,0.0625,1,2
3169,37119,1,1,0,0,0,0,,,,,0.038269978,0.027742945,5,-25.953995,0.36363637,0.27272728,0.09090909,1,1
3174,66635,2,3,0,1,0,0,low_dest,high_cand,los_le2,domestic,0.04172547,0.01155956,74,-25.730545,0.4117647,0.38235295,0.38235295,1,1
3177,61978,1,1,0,0,0,0,,,,,0.06999112,0.033616565,32,-1.2412491,0.5,0.125,0.625,0,1
3188,6838,2,3,0,1,0,0,high_dest,low_cand,los_le2,domestic,0.18336113,0.14548394,190,27.148163,0.15384616,1.0,0.07692308,1,2
3201,89855,1,1,0,0,0,0,,,,,0.09881073,0.17327213,105,17.622574,0.13333334,0.13333334,0.6,0,1
3234,33737,1,1,0,0,0,0,,,,,0.08525901,0.18463027,103,68.23436,0.0625,0.53125,0.3125,1,1
3236,61011,5,6,0,1,0,1,low_dest,high_cand,los_le2,domestic,0.05585397,0.043318033,549,-44.64836,0.3125,0.34375,0.125,1,1
3256,74535,2,3,0,1,0,0,mid_dest,mid_cand,los_le2,international,0.04898577,0.022024646,79,16.687714,0.115384616,0.23076923,0.1923077,0,2
3258,101884,3,3,0,0,0,0,high_dest,high_cand,los_le2,domestic,0.08692072,0.018495297,204,52.447052,0.25714287,0.9142857,0.08571429,1,1
3277,101785,4,4,0,0,0,0,mid_dest,low_cand,los_3plus,international,0.025229355,0.0044746683,142,-127.98726,0.13333334,0.73333335,0.26666668,0,5
3292,70794,1,1,0,0,0,0,,,,,0.041857786,0.027742945,2,-3.2400055,0.5555556,0.22222222,0.22222222,0,2
3293,93297,11,9,1,0,0,0,low_dest,high_cand,los_le2,domestic,0.0655532,0.019393073,204,59.17446,0.3548387,0.19354838,0.9677419,1,2
3307,82809,6,4,1,0,1,0,mid_dest,high_cand,los_le2,international,0.040759154,0.0071135755,101,3.900795,0.6875,0.21875,0.53125,0,2
3322,77218,1,3,0,1,0,0,low_dest,low_cand,los_3plus,domestic,0.02465596,0.022024646,146,53.10192,1.0,0.4,0.8,1,3
3325,4108,1,1,0,0,0,0,,,,,0.10091742,0.11387147,13,0.49538422,0.25,0.16666667,0.083333336,1,1
3329,49437,1,1,0,0,0,0,,,,,0.07731035,0.09124496,52,3.9507675,0.8484849,0.27272728,0.030303031,1,1
3330,119002,3,3,0,0,0,0,low_dest,high_cand,los_le2,international,0.1066773,0.080198534,545,-503.8615,0.121212125,0.8181818,0.33333334,0,2
3331,119123,4,4,0,0,0,0,low_dest,high_cand,los_le2,domestic,0.032110088,0.02311912,74,3.514328,0.5,0.375,0.4375,1,1
3342,125070,1,1,0,0,0,0,,,,,0.05134086,0.15182863,74,79.561615,0.57894737,0.8947368,0.68421054,1,2
3378,102149,1,1,0,0,0,0,,,,,0.035991527,0.025220858,35,-5.378006,0.54545456,0.36363637,0.18181819,1,2
3385,98616,16,16,0,0,0,0,mid_dest,high_cand,los_le2,domestic,0.027372533,0.00577978,92,-26.85913,0.0625,0.9375,0.46875,1,1
3386,23573,2,3,0,1,0,0,mid_dest,high_cand,los_3plus,international,0.03483214,0.027742945,152,-44.38394,0.032258064,0.41935483,0.032258064,0,5
3393,15521,5,4,1,0,0,0,high_dest,low_cand,los_le2,international,0.023499109,0.01155956,27,14.349998,0.35,0.3,0.15,0,2
3394,31486,4,6,0,1,0,1,low_dest,high_cand,los_3plus,domestic,0.038588516,0.02791443,523,-99.825775,0.060606062,0.6969697,0.060606062,1,4
3397,88969,1,1,0,0,0,0,,,,,0.06025451,0.23988315,125,-7.7291183,0.6923077,0.5,0.07692308,0,1
3406,38758,20,17,1,0,0,0,low_dest,high_cand,los_3plus,international,0.024701206,0.016220748,591,-15.33754,0.42424244,0.15151516,0.8787879,0,4
3410,7245,15,12,1,0,0,0,mid_dest,mid_cand,los_le2,international,0.02515681,0.012275017,381,-79.35595,0.10714286,0.39285713,0.035714287,0,1
3416,120820,1,2,0,1,0,0,mid_dest,high_cand,los_3plus,international,0.10369285,0.1254156,89,-21.488548,0.29032257,0.38709676,0.38709676,0,5
3426,57694,6,7,0,1,0,0,mid_dest,high_cand,los_le2,domestic,0.046164352,0.027742945,64,18.119999,0.5625,0.3125,0.21875,1,1
3436,38161,1,1,0,0,0,0,,,,,0.14758676,0.1384691,223,-35.91098,0.05882353,0.9117647,0.3529412,1,1
3445,62510,2,2,0,0,0,0,mid_dest,low_cand,los_le2,international,0.021888318,0.01774867,351,-634.912,0.5555556,0.5555556,0.22222222,0,1
3446,25570,11,9,1,0,0,0,low_dest,high_cand,los_le2,domestic,0.04947105,0.05175976,179,33.71218,1.0,0.2580645,0.58064514,1,1
3460,87188,11,11,0,0,0,0,high_dest,mid_cand,los_le2,domestic,0.057513442,0.01906611,115,-65.65079,0.5555556,0.11111111,0.037037037,1,1
3461,90151,7,7,0,0,0,0,mid_dest,low_cand,los_le2,international,0.04303894,0.0038531867,187,-2.2306519,0.11111111,0.44444445,0.11111111,0,2
3470,59111,1,1,0,0,0,0,,,,,0.068760045,0.05042199,164,-44.312553,0.033333335,0.16666667,0.36666667,0,1
3484,94974,1,1,0,0,0,0,,,,,0.11483079,0.07524936,121,-36.675613,0.2857143,0.5714286,0.2857143,0,2
3512,93125,2,3,0,1,0,0,mid_dest,low_cand,los_3plus,international,0.077383325,0.08133677,39,58.43538,0.46666667,0.73333335,0.33333334,0,9
3538,33130,17,17,0,0,0,0,low_dest,high_cand,los_3plus,domestic,0.012510424,0.075142905,157,39.702927,0.42424244,0.5151515,0.6363636,1,5
3549,57640,1,1,0,0,0,0,,,,,0.067587964,0.15182863,49,0.999588,0.125,0.375,0.84375,1,1
3553,50423,20,17,1,0,0,0,mid_dest,mid_cand,los_3plus,domestic,0.030382456,0.02606999,47,-6.170212,0.46666667,0.033333335,0.53333336,1,3
3579,74482,1,2,0,1,0,0,high_dest,low_cand,los_le2,domestic,0.018348621,0.002070369,152,-23.138565,0.07692308,0.23076923,0.07692308,1,1
3588,99026,1,2,0,1,0,0,low_dest,low_cand,los_le2,international,0.094857335,0.021340726,79,-41.200256,0.0952381,0.1904762,0.04761905,0,1
3593,24369,1,1,0,0,0,0,,,,,0.08264999,0.050609544,83,-49.387474,0.25714287,0.37142858,0.25714287,1,2
3611,96094,3,3,0,0,0,0,high_dest,low_cand,los_le2,international,0.10377166,0.060693137,60,-74.810165,0.6,0.45,0.1,0,2
3695,55690,1,2,0,1,0,0,mid_dest,high_cand,los_le2,domestic,0.037055403,0.045025572,303,-12.867691,0.72727275,0.15151516,0.060606062,1,1
3697,132658,2,2,0,0,0,0,low_dest,high_cand,los_le2,domestic,0.11217681,0.10702102,80,-14.145248,0.3125,0.375,0.90625,1,1
3707,124741,1,1,0,0,0,0,,,,,0.037868433,0.025220858,111,24.917206,0.1,0.2,0.9,0,5
3713,79141,2,2,0,0,0,0,low_dest,high_cand,los_le2,international,0.09831924,0.07705489,482,-362.623,0.03125,0.46875,0.03125,0,1
3718,95942,8,7,1,0,0,0,low_dest,low_cand,los_le2,domestic,0.06087189,0.03452512,107,13.322807,0.29411766,0.11764706,0.7058824,1,2
3719,4368,4,4,0,0,0,0,low_dest,low_cand,los_3plus,domestic,0.08490408,0.07229356,80,51.476746,0.33333334,0.8666667,0.2,1,5
3729,83331,1,1,0,0,0,0,,,,,0.07251695,0.059589624,85,-8.026707,0.11764706,0.05882353,0.9411765,1,3
3738,36822,6,6,0,0,0,0,low_dest,high_cand,los_3plus,international,0.03015811,0.030776074,346,-42.340057,0.34375,0.1875,0.25,0,3
3757,97878,1,1,0,0,0,0,,,,,0.05411113,0.014683097,235,-43.40294,0.032258064,0.12903225,0.09677419,0,1
3761,49368,1,1,0,0,0,0,,,,,0.11808104,0.15693574,210,10.178009,0.09677419,0.516129,0.06451613,0,1
3763,68470,10,7,1,0,0,0,low_dest,high_cand,los_le2,international,0.111162074,0.0709683,90,22.113678,0.6666667,1.0,0.93939394,0,1
3773,83809,10,10,0,0,0,0,low_dest,low_cand,los_le2,international,0.036322784,0.039266024,117,-18.427181,0.6666667,0.06666667,0.6666667,0,1
3790,111736,4,4,0,0,0,0,low_dest,high_cand,los_le2,domestic,0.04058937,0.02311912,3,0.0,0.9375,0.3125,0.46875,1,1
3800,115078,5,5,0,0,0,0,mid_dest,high_cand,los_le2,international,0.053724147,0.019354992,88,-28.916931,0.09375,0.78125,0.0625,0,1
3805,120238,16,14,1,0,0,0,low_dest,high_cand,los_le2,domestic,0.021557888,0.022144793,496,-39.440018,0.0625,0.53125,0.34375,1,1
3808,201,16,17,0,1,0,0,mid_dest,high_cand,los_le2,international,0.04104297,0.008406953,27,-20.7874,0.34375,0.84375,0.4375,0,1
3809,52125,1,1,0,0,0,0,,,,,0.1102069,0.06183829,209,-26.00827,0.28125,0.03125,0.8125,1,1
3825,75350,32,31,1,0,0,0,low_dest,high_cand,los_le2,domestic,0.07977662,0.027742945,62,-5.2458076,0.9142857,0.08571429,0.82857144,1,2
3833,20783,6,6,0,0,0,0,mid_dest,low_cand,los_le2,domestic,0.041857786,0.027742945,2,15.855003,1.0,0.53333336,0.06666667,1,1
3837,3926,13,13,0,0,0,0,high_dest,low_cand,los_le2,international,0.033125564,0.01726256,101,44.373962,0.44444445,0.5,0.5,0,1
3848,125825,4,6,0,1,0,1,mid_dest,low_cand,los_le2,international,0.05357345,0.027742945,51,-30.693527,0.05882353,0.7647059,0.05882353,0,1
3850,8374,18,19,0,1,0,0,low_dest,high_cand,los_3plus,international,0.0411835,0.016869849,561,-51.329895,0.14705883,1.0,0.029411765,0,3
3863,64910,6,7,0,1,0,0,low_dest,mid_cand,los_le2,domestic,0.060675558,0.0491319,58,12.303108,0.375,0.6666667,0.29166666,1,1
3878,1085,6,6,0,0,0,0,low_dest,high_cand,los_le2,domestic,0.056186322,0.0290038,332,38.173553,0.121212125,0.45454547,0.030303031,1,1
3888,103457,1,1,0,0,0,0,,,,,0.13509089,0.005902754,239,-112.67639,0.16,0.64,0.12,1,3
3898,59657,11,15,0,1,0,0,mid_dest,high_cand,los_3plus,domestic,0.02645547,0.008320181,1835,-120.88899,0.121212125,0.72727275,0.09090909,1,4
3903,20787,4,5,0,1,0,0,mid_dest,low_cand,los_le2,domestic,0.057112154,0.020603701,81,52.013336,0.53846157,0.6923077,0.23076923,1,2
3906,119175,14,17,0,1,0,0,low_dest,mid_cand,los_3plus,international,0.04931192,0.02129049,58,-50.250885,0.6666667,0.56666666,0.033333335,0,7
3910,96686,2,2,0,0,0,0,low_dest,high_cand,los_3plus,domestic,0.09128184,0.03240477,149,53.63698,0.06451613,0.58064514,0.09677419,1,3
3925,36170,6,6,0,0,0,0,mid_dest,low_cand,los_le2,domestic,0.04574588,0.0327546,43,5.530468,0.45454547,0.36363637,0.6363636,1,1
3927,105303,1,1,0,0,0,0,,,,,0.15205072,0.12221227,38,83.480255,0.15,0.5,0.05,0,1
3961,131599,3,3,0,0,0,0,high_dest,low_cand,los_le2,domestic,0.15108944,0.11338945,98,-42.61949,0.33333334,0.6111111,0.055555556,1,2
3963,98485,3,2,1,0,0,0,high_dest,low_cand,los_le2,international,0.12885737,0.14749756,58,35.804665,0.125,0.75,0.375,0,2
3965,73224,9,8,1,0,0,0,mid_dest,mid_cand,los_3plus,international,0.03390506,0.028387321,39,5.663849,0.23333333,0.7,0.16666667,0,5
3975,29719,1,2,0,1,0,0,mid_dest,mid_cand,los_3plus,international,0.047034495,0.036497984,41,-45.6783,0.037037037,0.5925926,0.074074075,0,6
3978,131978,3,3,0,0,0,0,mid_dest,high_cand,los_le2,domestic,0.16928177,0.027742945,291,101.98543,0.029411765,0.8235294,0.5882353,1,2
3989,55011,18,16,1,0,0,0,high_dest,mid_cand,los_le2,international,0.0803032,0.010219435,298,-875.0349,0.5,0.39285713,0.96428573,0,2
3991,85908,18,17,1,0,0,0,low_dest,high_cand,los_3plus,international,0.06826555,0.0023119121,224,-168.45581,0.15151516,0.42424244,0.030303031,0,3
4001,127077,1,1,0,0,0,0,,,,,0.12924312,0.12554859,50,-55.890198,0.037037037,0.037037037,0.2962963,1,2
4018,70696,2,2,0,0,0,0,mid_dest,low_cand,los_3plus,international,0.024369262,0.02311912,66,96.22243,0.083333336,0.41666666,0.33333334,0,3
4029,127517,9,10,0,1,0,0,high_dest,low_cand,los_3plus,international,0.04253544,0.01733934,25,-150.96716,0.84210527,0.57894737,0.05263158,0,7
4033,57737,19,18,1,0,0,0,low_dest,mid_cand,los_le2,domestic,0.02752293,0.025220858,55,-1.7089157,0.6086956,0.3043478,0.6956522,1,1
4046,114847,31,31,0,0,0,0,mid_dest,high_cand,los_le2,international,0.012876703,0.0051509254,307,9.987785,0.75,0.15625,0.25,0,1
4052,82965,2,2,0,0,0,0,mid_dest,low_cand,los_le2,domestic,0.027905192,0.027742945,18,1.5011139,0.5714286,0.14285715,0.5714286,1,1
4055,43838,13,14,0,1,0,0,low_dest,mid_cand,los_le2,domestic,0.0564573,0.059932355,100,50.8583,0.26666668,0.7,0.033333335,1,2
4065,102248,3,3,0,0,0,0,low_dest,low_cand,los_le2,domestic,0.016591838,0.013871472,111,14.620537,0.7894737,0.10526316,0.84210527,1,1
4066,37543,1,1,0,0,0,0,,,,,0.10051941,0.05986779,431,-47.831047,0.030303031,0.4848485,0.42424244,1,1
4069,4442,2,1,1,0,0,0,,,,,0.043323133,0.0982638,24,-2.9333267,0.121212125,0.45454547,0.3030303,1,2
4076,71909,1,1,0,0,0,0,,,,,0.055125646,0.07129049,85,-442.03094,0.27272728,0.27272728,0.3939394,0,1
4078,103748,3,3,0,0,0,0,mid_dest,high_cand,los_le2,international,0.113206476,0.078767605,132,49.56848,0.09090909,0.8484849,0.030303031,0,1
4084,56398,5,5,0,0,0,0,low_dest,low_cand,los_le2,domestic,0.021261098,0.013871472,33,-28.332428,0.6,0.6,0.2,1,1
4097,16826,2,2,0,0,0,0,mid_dest,mid_cand,los_3plus,domestic,0.07167544,0.015770733,477,-75.70924,0.3448276,0.55172414,0.03448276,1,5
4121,61663,14,14,0,0,0,0,mid_dest,high_cand,los_le2,domestic,0.013131855,0.0071135755,72,35.656525,0.11764706,1.0,0.029411765,1,1
4140,97432,24,17,1,0,0,0,mid_dest,mid_cand,los_3plus,international,0.019290017,0.0013402388,506,-24.071716,0.10714286,0.39285713,0.10714286,0,3
4157,139105,18,17,1,0,0,0,high_dest,low_cand,los_le2,domestic,0.023499109,0.0077063735,27,16.525925,0.6111111,0.9444444,1.0,1,1
4189,101148,10,10,0,0,0,0,mid_dest,low_cand,los_le2,domestic,0.020521484,0.003467868,84,23.104408,0.95238096,0.5714286,0.23809524,1,1
4201,80993,17,19,0,1,0,0,mid_dest,high_cand,los_le2,domestic,0.025155367,0.007498093,63,-4.367302,0.8125,0.6875,0.3125,1,1
4223,57903,2,2,0,0,0,0,high_dest,low_cand,los_le2,domestic,0.036535155,0.044289585,253,-84.00568,0.10526316,0.36842105,0.10526316,1,2
4233,108564,1,1,0,0,0,0,,,,,0.07876845,0.08622322,279,-21.822113,0.33333334,0.44444445,0.11111111,0,3
4237,21592,2,2,0,0,0,0,high_dest,high_cand,los_3plus,domestic,0.0405556,0.016589994,77,-21.023636,0.25,0.40625,0.5,1,4
4268,31111,5,5,0,0,0,0,mid_dest,low_cand,los_3plus,domestic,0.037229683,0.009566532,194,18.40335,0.7777778,0.44444445,0.22222222,1,4
4270,106919,5,5,0,0,0,0,high_dest,low_cand,los_le2,domestic,0.03261656,0.021651346,287,28.536827,0.11111111,0.8888889,0.44444445,1,2
4298,133227,1,1,0,0,0,0,,,,,0.16624527,0.117952384,351,-15.194595,0.11764706,0.2647059,0.3529412,1,6
4300,45277,1,2,0,1,0,0,high_dest,low_cand,los_3plus,international,0.11013325,0.11044559,191,60.593964,0.5263158,0.5263158,0.10526316,0,3
4315,92075,2,2,0,0,0,0,high_dest,mid_cand,los_le2,domestic,0.044280093,0.041207403,68,-37.517494,0.5217391,0.04347826,0.4347826,1,1
4318,82390,6,6,0,0,0,0,high_dest,low_cand,los_3plus,international,0.0649847,0.0982638,6,-13.841675,0.2,0.7,0.4,0,4
4351,57017,25,25,0,0,0,0,low_dest,high_cand,los_le2,domestic,0.017995764,0.025220858,100,15.056297,0.84375,0.0625,0.71875,1,1
4357,90082,4,6,0,1,0,1,high_dest,low_cand,los_le2,international,0.02060691,0.015412747,35,-21.173141,0.90909094,0.09090909,0.72727275,0,2
4361,24625,2,2,0,0,0,0,low_dest,high_cand,los_le2,domestic,0.048738524,0.06723313,18,-23.386108,0.67741936,0.09677419,0.06451613,1,1
4370,39502,23,22,1,0,0,0,low_dest,high_cand,los_le2,domestic,0.018348621,0.005661825,152,4.3388824,0.7878788,0.21212122,0.8181818,1,2
4391,39993,7,8,0,1,0,0,mid_dest,high_cand,los_le2,domestic,0.054028675,0.027742945,439,-4.286957,0.1875,0.5,0.46875,1,1
4401,64962,1,1,0,0,0,0,,,,,0.07360112,0.045519855,192,-85.22938,0.5714286,0.21428572,0.35714287,0,1
4413,73725,7,6,1,0,0,0,mid_dest,high_cand,los_3plus,international,0.02060691,0.006935736,35,-3.8779984,0.27272728,0.24242425,0.24242425,0,3
4416,91855,3,2,1,0,0,0,low_dest,low_cand,los_le2,domestic,0.0305595,0.0054397928,112,-0.6092911,0.07692308,0.30769232,0.61538464,1,2
4431,27589,5,8,0,1,0,1,high_dest,mid_cand,los_le2,domestic,0.09754727,0.05385132,117,6.68042,0.39130434,0.6956522,0.17391305,1,2
4433,122642,27,27,0,0,0,0,high_dest,mid_cand,los_le2,international,0.043208037,0.025220858,1,-15.07,0.8965517,0.62068963,0.5862069,0,2
4454,116942,1,1,0,0,0,0,,,,,0.11248099,0.07575154,1840,-17.790436,0.5,0.34375,0.40625,0,3
4473,133720,5,5,0,0,0,0,low_dest,mid_cand,los_le2,international,0.0354462,0.03452512,36,34.700836,0.06666667,0.96666664,0.56666666,0,2
4479,133552,1,1,0,0,0,0,,,,,0.068152025,0.027742945,19,5.4868393,0.35714287,0.5,0.17857143,1,1
4488,75590,3,4,0,1,0,0,high_dest,low_cand,los_le2,domestic,0.03348623,0.015412747,10,5.272995,0.6,0.6,0.8,1,1
4494,44796,2,3,0,1,0,0,low_dest,high_cand,los_le2,domestic,0.022803774,0.020603701,248,-70.27734,0.030303031,0.24242425,0.6666667,1,1
4515,11668,1,1,0,0,0,0,,,,,0.09784101,0.09330038,137,-81.08606,0.037037037,0.7407407,0.11111111,1,1
4516,97986,1,1,0,0,0,0,,,,,0.0782619,0.046765137,281,-77.04396,0.7,0.05,0.9,1,1
4532,29286,4,4,0,0,0,0,low_dest,mid_cand,los_3plus,international,0.09514483,0.021340726,415,-13.140274,0.08,0.96,0.2,0,4
