srch_id,prop_id,price_usd_booked,price_rank_norm_booked,price_vs_mean_booked,price_vs_median_booked,price_vs_prop_mean_booked,price_ratio_to_hist_booked,value_score_booked,value_score_rank_norm_booked,quality_rank_avg_booked,prop_starrating_booked,prop_review_score_booked,prop_brand_bool_booked,promotion_flag_booked,prop_location_score1_booked,prop_location_score2_booked,location1_rank_norm_booked,location2_rank_norm_booked,review_rank_norm_booked,star_percentile_booked,prop_count_booked,prop_click_rate_booked,prop_book_rate_booked,prop_dest_book_rate_booked,prop_avg_position_booked,orig_destination_distance_booked,comp_rate_advantage_booked,comp_no_inv_count_booked,seg_dest,seg_cand,seg_los,seg_dom,booked_v6_pos,booked_v4_pos,prop_id_wrong,price_usd_wrong,price_rank_norm_wrong,price_vs_mean_wrong,price_vs_median_wrong,price_vs_prop_mean_wrong,price_ratio_to_hist_wrong,value_score_wrong,value_score_rank_norm_wrong,quality_rank_avg_wrong,prop_starrating_wrong,prop_review_score_wrong,prop_brand_bool_wrong,promotion_flag_wrong,prop_location_score1_wrong,prop_location_score2_wrong,location1_rank_norm_wrong,location2_rank_norm_wrong,review_rank_norm_wrong,star_percentile_wrong,prop_count_wrong,prop_click_rate_wrong,prop_book_rate_wrong,prop_dest_book_rate_wrong,prop_avg_position_wrong,orig_destination_distance_wrong,comp_rate_advantage_wrong,comp_no_inv_count_wrong
1082,110898,85.68,0.14285715,-21.87143,-20.220001,-1.737503,,0.44820708,0.5714286,0.5714286,2,2.5,1,0,1.61,0.2401,0.14285715,0.42857143,1.0,0.35714287,24,0.024804614,0.015412747,0.009566532,4.8333335,140.03,0,0,high_dest,low_cand,los_le2,domestic,4,4,90787,114.57,0.85714287,7.01857,8.669998,-6.354439,,0.6315954,0.2857143,0.14285715,3,4.0,1,0,1.61,0.3727,0.14285715,0.14285715,0.14285715,0.85714287,18,0.1529052,0.14233933,0.21109718,1.4285715,140.06,3,0
1098,129887,68.76,0.33333334,-3.969658,-7.0899963,-15.223976,,0.70670366,0.06666667,0.33333334,3,2.5,1,1,4.09,0.035,0.3,0.36666667,0.6666667,0.95,103,0.010071047,0.006257807,0.0040207165,26.48889,,0,0,low_dest,mid_cand,los_3plus,international,4,9,140016,77.52,0.6666667,4.7903366,1.6699982,7.79879,,0.4583631,0.7,0.16666667,2,3.0,0,0,4.25,0.1581,0.06666667,0.06666667,0.26666668,0.46666667,232,0.06236431,0.045161407,0.051412605,21.0625,,1,0
1131,136179,188.7,0.39285713,-57.05536,-13.160004,0.11338806,,0.5719249,0.21428572,0.29761904,3,4.0,0,0,6.45,0.8723,0.4642857,0.035714287,0.32142857,0.85714287,50,0.054243114,0.022903604,0.03991967,18.64865,6193.33,0,0,high_dest,mid_cand,los_le2,international,3,1,54400,167.02,0.2857143,-78.73535,-34.839996,-20.955185,,0.5854706,0.17857143,0.1904762,3,4.0,0,0,6.46,0.7852,0.14285715,0.39285713,0.32142857,0.85714287,50,0.041743115,0.022903604,0.031156816,21.54054,6193.17,0,0
1135,41467,206.0,0.26666668,-349.93335,-181.5,36.55922,,0.7500864,0.26666668,0.46666667,4,4.0,1,0,2.94,0.0051,0.7,0.56666666,0.4,0.45,130,0.08962156,0.0489518,0.049658023,10.0222225,3490.82,0,0,mid_dest,mid_cand,los_3plus,international,5,4,52276,342.0,0.43333334,-213.93335,-45.5,84.78403,,0.8564972,0.033333335,0.2777778,5,4.0,1,0,4.5,0.0233,0.4,0.2,0.4,0.8833333,168,0.037067924,0.024405496,0.0038531867,14.504762,3486.67,0,0
1151,89787,229.0,0.7222222,-12.0,118.5,89.52902,,0.7355538,0.16666667,0.5185185,4,3.5,0,0,0.0,0.0016,0.8888889,0.8333333,0.5555556,0.8333333,51,0.016536409,0.010275165,0.0051375823,18.038462,,1,1,mid_dest,low_cand,los_le2,international,14,15,54098,29.0,0.055555556,-212.0,-81.5,-13.586285,,0.5880282,0.5555556,0.37037036,2,4.5,0,0,3.87,0.0317,0.3888889,0.2777778,0.055555556,0.25,70,0.033394493,0.018322883,0.029032487,19.885714,,4,0
1155,63467,119.0,0.53125,6.90625,2.0,-0.35195923,,0.6266329,0.46875,0.27083334,3,4.5,1,0,1.95,0.0663,0.46875,0.40625,0.125,0.53125,82,0.02981651,0.016359717,0.025220858,15.863636,86.63,0,0,low_dest,high_cand,los_le2,domestic,16,17,2310,60.0,0.03125,-52.09375,-57.0,-5.1238785,,0.72977185,0.21875,0.38541666,3,3.5,1,0,2.89,0.2098,0.09375,0.09375,0.84375,0.53125,49,0.067587964,0.048509978,0.01981639,22.470589,78.77,0,0
1185,91104,223.0,0.64705884,18.117645,41.0,18.293,,0.73914665,1.0,0.3529412,4,4.5,0,0,5.08,0.0304,0.5,0.85294116,0.0882353,0.29411766,40,0.047706418,0.04046126,0.049509335,14.060606,,1,0,mid_dest,high_cand,los_le2,international,20,21,135578,86.0,0.05882353,-118.882355,-96.0,-35.99904,,0.8956745,0.2647059,0.42156863,4,4.5,0,1,4.82,0.0571,0.7058824,0.47058824,0.0882353,0.29411766,73,0.06154805,0.05662416,0.065967865,15.241936,,2,0
1196,38923,70.0,0.125,-31.75,-32.5,-0.08333588,1.0602398,0.4691884,0.625,0.7083333,2,3.0,1,0,0.69,,0.5,,1.0,0.375,12,0.031891648,0.01981639,0.027742945,28.875,,-1,0,mid_dest,low_cand,los_le2,domestic,2,2,12179,107.0,0.625,5.25,4.5,-10.762146,0.78100693,0.64073384,0.125,0.125,3,4.5,1,0,1.1,,0.125,,0.125,0.8125,28,0.05757671,0.048832558,0.027742945,18.0,,0,0
1211,38842,105.0,0.56,9.160004,6.0,17.330933,,0.42886803,0.8,0.30666667,2,3.5,1,0,2.64,0.1903,0.04,0.24,0.48,0.4,43,0.1005404,0.0524971,0.078034036,11.793103,304.08,0,0,high_dest,mid_cand,los_le2,domestic,7,11,78990,119.0,0.72,23.160004,20.0,13.093491,,0.6266329,0.08,0.04,3,4.5,1,0,2.64,0.24,0.04,0.04,0.04,0.84,43,0.04574588,0.02509984,0.030414987,4.034483,303.86,0,0
1217,119669,159.0,0.64285713,1.6428528,9.5,18.750046,,0.59111273,0.5714286,0.32142857,3,4.5,1,0,0.69,,0.60714287,,0.10714286,0.53571427,234,0.03916458,0.02587988,0.009908195,20.182432,65.63,0,0,mid_dest,mid_cand,los_le2,domestic,19,21,91639,167.0,0.71428573,9.642853,17.5,-38.6568,,0.7806456,0.14285715,0.44047618,4,4.0,0,1,0.0,0.1983,0.78571427,0.035714287,0.42857143,0.875,103,0.055183828,0.043851793,0.15842332,9.373135,62.39,3,1
1221,40898,225.0,0.75,34.16667,28.0,76.69293,,0.7379345,0.083333336,0.44444445,4,4.0,0,0,0.0,0.1116,0.75,0.33333334,0.5,1.0,58,0.09476647,0.07763964,0.11986471,8.933333,1762.62,0,0,high_dest,low_cand,los_3plus,domestic,2,2,96445,129.0,0.16666667,-61.83333,-68.0,-24.516006,,0.6163284,0.16666667,0.44444445,3,3.0,0,0,1.61,0.1896,0.33333334,0.083333336,0.8333333,0.6666667,20,0.06678899,0.036645766,0.075142905,10.875,1763.99,0,0
1226,138263,58.61,0.24,-72.9612,-41.03,-1736.9197,,0.7338869,0.52,0.33333334,3,3.5,0,0,3.3,0.5314,0.04,0.16,0.56,0.36,51,0.05357345,0.0473122,0.07983934,12.780488,,1,0,high_dest,mid_cand,los_le2,domestic,3,3,9632,44.62,0.12,-86.9512,-55.02,-1594.3103,,0.78526914,0.28,0.41333333,3,4.0,0,1,2.3,,0.6,,0.24,0.36,52,0.18706645,0.15649132,0.15182863,6.717949,,2,0
1237,112335,63.0,0.04347826,-64.478264,-46.0,5.26532,0.8295555,0.48089835,0.65217394,0.5942029,2,2.5,1,0,1.39,0.0853,0.17391305,0.3043478,0.95652175,0.23913044,94,0.03499556,0.03090555,0.08857917,21.561403,169.84,0,0,high_dest,mid_cand,los_le2,domestic,15,13,95012,101.0,0.39130434,-26.478264,-8.0,-20.464447,0.8066387,0.64865243,0.2173913,0.17391305,3,4.5,1,0,1.1,0.0891,0.3043478,0.26086956,0.13043478,0.6956522,81,0.057112154,0.04353413,0.10572353,11.372549,169.13,0,0
1259,54795,221.43,0.875,76.717804,89.04999,40.152496,,0.74010855,0.125,0.1875,4,4.5,1,0,4.11,0.3122,0.5,0.03125,0.03125,0.90625,565,0.11317554,0.075348385,0.08562483,6.5891647,233.17,0,0,low_dest,high_cand,los_le2,domestic,4,4,119002,201.21,0.8125,56.497818,68.83,-434.6515,,0.75339407,0.0625,0.17708333,4,4.0,1,0,4.3,0.2885,0.28125,0.1875,0.21875,0.90625,545,0.1066773,0.062317025,0.080198534,9.494253,233.01,0,0
1271,15390,269.0,0.8181818,31.939392,40.0,-73.19302,0.77469295,0.8931088,0.09090909,0.060606062,5,4.5,1,1,5.18,0.3733,0.09090909,0.7878788,0.060606062,0.92424244,911,0.036492508,0.028514653,0.010645245,11.217044,345.38,0,0,low_dest,high_cand,los_3plus,domestic,11,10,8864,206.0,0.24242425,-31.060608,-23.0,-49.56903,0.67562056,0.7500864,0.3030303,0.18181819,4,4.5,1,0,5.17,0.6481,0.27272728,0.15151516,0.060606062,0.5,957,0.064173706,0.042383272,0.024642326,7.2795424,345.0,0,0
1279,75475,149.0,0.9117647,45.20588,58.5,20.874863,,0.79830194,0.029411765,0.1764706,4,4.5,1,0,2.2,0.0047,0.44117647,0.7941176,0.05882353,0.9558824,72,0.091563225,0.0571793,0.010670363,11.967213,98.39,1,0,mid_dest,high_cand,los_le2,domestic,16,21,62219,67.0,0.23529412,-36.79412,-23.5,-4.7978516,,0.7109834,0.11764706,0.4019608,3,4.0,1,1,1.79,0.0319,0.7058824,0.11764706,0.3529412,0.64705884,191,0.04225995,0.035440218,0.08795716,24.364197,92.99,3,0
1288,36507,282.16,0.8125,61.57344,80.755005,15.156067,,0.7084646,0.625,0.375,4,4.5,1,0,3.56,0.0287,0.90625,0.78125,0.0625,0.609375,263,0.018223377,0.009666513,0.0065846876,26.610064,2088.44,0,0,mid_dest,high_cand,los_3plus,domestic,29,29,132210,198.48,0.46875,-22.106567,-2.925003,38.872375,,0.7553278,0.28125,0.22916667,4,4.0,1,0,4.45,0.243,0.03125,0.03125,0.5,0.609375,601,0.13365999,0.10433009,0.11915113,6.7426777,2089.31,0,0
1295,89721,79.0,0.20588236,-15.882355,-10.0,-77.83914,,0.9128196,0.05882353,0.16666667,4,4.5,1,0,2.2,0.1247,0.3529412,0.1764706,0.0882353,0.85294116,116,0.03657157,0.02624855,0.06155215,16.336842,1476.08,0,0,high_dest,high_cand,los_le2,domestic,2,2,86090,82.0,0.32352942,-12.882355,-7.0,-73.176575,,0.90521485,0.11764706,0.13725491,4,4.5,1,1,2.48,0.2455,0.2647059,0.029411765,0.0882353,0.85294116,140,0.10787911,0.07548405,0.08857917,12.925926,1475.03,0,0
1297,113182,131.76,0.5,-2.4583282,-4.9149933,-11.42334,,0.61367977,0.33333334,0.09259259,3,4.5,1,0,2.2,0.279,0.11111111,0.16666667,0.055555556,0.6666667,51,0.06591912,0.05965788,0.07504262,10.909091,146.54,0,0,high_dest,low_cand,los_le2,domestic,4,4,93880,107.18,0.11111111,-27.038322,-29.494987,-39.196663,,0.6405061,0.11111111,0.42592594,3,4.0,1,0,1.39,0.0636,0.7777778,0.7222222,0.3888889,0.6666667,57,0.038384475,0.03255504,0.036149673,3.1836734,147.96,0,0
1350,35653,232.0,0.51724136,-26.655182,0.0,32.255005,,0.9172564,0.10344828,0.28735632,5,5.0,0,0,1.95,0.0046,0.79310346,0.6896552,0.03448276,0.8965517,2,0.041857786,0.02600901,0.025220858,6.0,8227.88,0,0,mid_dest,mid_cand,los_3plus,international,4,4,115623,164.0,0.3448276,-94.65518,-68.0,-353.27887,,0.97925055,0.06896552,0.14942528,5,4.5,0,1,3.26,0.1887,0.27586207,0.03448276,0.13793103,0.8965517,35,0.097529985,0.028189052,0.03991967,7.7058825,8221.21,0,0
1430,125066,178.79,0.6666667,12.363327,17.594986,-8510.942,,0.77044725,0.5,0.2777778,4,4.0,1,0,3.22,0.028,0.33333334,0.16666667,0.33333334,0.75,210,0.026414372,0.011801201,0.017991964,17.958904,1439.82,0,0,low_dest,low_cand,los_3plus,international,2,2,105123,143.6,0.5,-22.82666,-17.595001,-3.7057495,,0.8041864,0.33333334,0.22222222,4,4.0,1,0,4.14,0.0258,0.16666667,0.33333334,0.33333334,0.75,425,0.0600867,0.032598436,0.04028572,22.08257,1442.01,0,0
1438,100599,205.25,0.7096774,21.603546,21.729996,-60.681274,,0.7505973,0.7741935,0.34408602,4,4.5,0,1,3.83,0.0149,0.7419355,0.8064516,0.06451613,0.46774194,86,0.046029735,0.015795588,0.020941466,10.72973,,2,0,mid_dest,high_cand,los_3plus,international,21,20,102554,152.93,0.3548387,-30.716461,-30.590012,-17.12471,,0.7942026,0.48387095,0.29032257,4,4.0,0,0,4.48,0.1647,0.09677419,0.06451613,0.5483871,0.46774194,83,0.13574734,0.10471052,0.12129049,7.1973686,,2,0
1447,8729,329.0,1.0,230.0,243.0,45.55371,,0.86220384,0.0882353,0.078431375,5,4.5,1,0,2.83,0.0296,0.1764706,0.14705883,0.029411765,1.0,135,0.038420904,0.02322599,0.029032487,5.8411217,61.05,0,1,low_dest,high_cand,los_le2,domestic,16,16,32917,80.0,0.47058824,-19.0,-6.0,-43.631065,,0.9102392,0.029411765,0.039215688,4,4.5,1,1,3.4,0.0219,0.029411765,0.29411766,0.029411765,0.86764705,140,0.054937936,0.040189933,0.044049293,12.201835,49.03,0,0
1460,1072,91.0,0.64,-5.199997,2.0,-35.4,0.6913282,0.6634543,0.36,0.22666667,3,4.5,1,0,1.61,0.1979,0.48,0.12,0.08,0.68,15,0.05198776,0.04071752,0.058064975,5.0,125.03,0,0,high_dest,mid_cand,los_le2,domestic,3,3,108116,82.0,0.4,-14.199997,-7.0,-20.384613,0.80792934,0.67891115,0.16,0.41333333,3,4.0,1,0,1.1,0.2052,0.72,0.08,0.4,0.68,13,0.19394068,0.15889043,0.26387146,4.5,125.22,0,0
1470,9044,112.0,0.84615386,18.53846,23.0,1.998497,,0.42306662,0.61538464,0.17948718,2,4.5,1,1,2.2,0.3661,0.07692308,0.23076923,0.07692308,0.5769231,20,0.08678898,0.056645766,0.08434924,2.9444444,479.37,0,0,high_dest,low_cand,los_le2,domestic,5,5,31509,71.0,0.30769232,-22.46154,-18.0,-11.884506,,0.701481,0.07692308,0.33333334,3,3.0,1,1,2.2,0.4001,0.07692308,0.07692308,0.84615386,0.88461536,20,0.16678898,0.15664576,0.2695344,4.2777777,479.41,0,0
1474,58077,94.0,0.09677419,-130.67741,-94.0,-25.947243,0.8809933,0.87837243,0.09677419,0.4408602,4,3.5,1,0,2.3,0.0192,0.516129,0.48387095,0.7741935,0.5322581,409,0.03038599,0.020119108,0.033006225,22.806963,3939.0,0,0,low_dest,high_cand,los_le2,international,6,5,139723,151.0,0.32258064,-73.677414,-37.0,-71.29758,0.5639891,0.7961973,0.32258064,0.17204301,4,4.5,1,1,2.56,0.0506,0.4516129,0.06451613,0.032258064,0.5322581,367,0.028562844,0.014690903,0.01851347,13.393728,3940.21,0,0
1477,64710,36.43,0.028571429,-32.25657,-32.519997,-24.452034,,0.55210906,0.6,0.44761905,2,3.5,1,0,3.89,0.353,0.25714287,0.22857143,0.4857143,0.22857143,167,0.016951518,0.0143770985,0.0035567877,23.929203,4658.11,0,0,mid_dest,high_cand,los_3plus,international,6,10,50215,87.16,0.8,18.473434,18.210007,-45.316467,,0.8930259,0.028571429,0.16190477,4,4.5,0,1,3.83,0.2584,0.42857143,0.51428574,0.028571429,1.0,399,0.07538333,0.050891116,0.08663607,14.290102,4657.74,0,0
1479,140702,124.08,0.5483871,-21.225159,6.290001,8.168571,,0.6212526,0.8064516,0.38709676,3,4.0,1,0,3.4,,0.032258064,,0.4516129,0.20967741,7,0.036201328,0.022494279,0.027742945,9.8,,0,0,mid_dest,high_cand,los_3plus,domestic,31,30,54156,125.65,0.58064514,-19.655159,7.8600006,-38.969994,,0.82620263,0.41935483,0.29032257,4,5.0,1,0,0.0,0.125,0.7741935,0.032258064,0.032258064,0.67741936,3,0.04058937,0.025220858,0.027742945,14.5,,0,0
1504,135468,262.7,0.65,10.753021,10.220001,-32.36905,,0.71751297,0.65,0.18333334,4,4.0,0,0,4.85,0.2872,0.2,0.25,0.3,0.525,96,0.018567057,0.014541971,0.01851347,18.049181,0.89,0,0,high_dest,low_cand,los_le2,domestic,10,10,33647,124.54,0.05,-127.40699,-127.94001,-63.80999,,0.8277076,0.05,0.55,4,3.0,0,0,4.63,0.0706,0.6,0.9,1.0,0.525,7,0.036201328,0.022494279,0.01631938,16.0,1.27,1,0
1517,126728,77.0,0.46666667,-25.066666,-1.0,20.312935,1.2633984,0.4590621,0.6666667,0.51111114,2,3.0,1,0,1.39,0.0187,0.53333336,0.6,0.6,0.43333334,92,0.027372533,0.0150187565,0.0033832858,22.306667,189.48,0,0,low_dest,low_cand,los_le2,domestic,13,12,111451,69.0,0.13333334,-33.066666,-9.0,4.4604034,0.91769177,0.47075492,0.46666667,0.31111112,2,3.5,0,0,3.09,0.1437,0.2,0.06666667,0.33333334,0.43333334,100,0.041072685,0.03717145,0.027438909,8.320988,185.87,0,0
1555,2476,127.0,0.6969697,20.151512,29.0,-30.505432,0.6664348,0.82439715,0.09090909,0.22222222,4,4.5,1,0,3.09,0.1317,0.57575756,0.060606062,0.060606062,0.969697,79,0.058160085,0.05350723,0.018495297,9.965517,242.45,0,0,low_dest,high_cand,los_le2,domestic,2,2,80275,77.0,0.33333334,-29.848488,-21.0,-71.27745,0.3729934,0.9181242,0.030303031,0.18181819,4,4.0,1,1,3.5,0.113,0.030303031,0.09090909,0.4848485,0.969697,110,0.059567492,0.034516346,0.01631938,10.448276,243.0,0,1
1601,821,72.0,0.36666667,-20.633331,-7.5,-5.7583313,,0.6992258,0.76666665,0.4,3,4.5,0,1,1.39,0.023,0.53333336,0.43333334,0.1,0.28333333,24,0.024804614,0.015412747,0.008406953,11.933333,6087.88,0,0,high_dest,mid_cand,los_3plus,international,15,14,41016,162.0,0.96666664,69.36667,82.5,-4.646332,,0.9815951,0.1,0.07777778,5,4.5,0,0,2.77,0.2015,0.1,0.13333334,0.1,0.96666664,30,0.13899082,0.097204804,0.1353187,1.65,6088.06,0,0
1603,19534,182.0,0.9677419,74.32258,82.0,56.69471,,0.57587254,0.61290324,0.2795699,3,4.0,1,0,1.95,0.2154,0.4516129,0.032258064,0.32258064,0.67741936,17,0.02849892,0.017708262,0.018495297,8.0,,1,0,high_dest,high_cand,los_le2,domestic,2,2,89611,60.0,0.032258064,-47.67742,-40.0,6.6156235,,0.48651457,0.67741936,0.78494626,2,2.0,1,0,1.39,0.1618,0.7096774,0.06451613,0.9677419,0.19354838,16,0.02911846,0.018093225,0.01733934,6.3125,,-1,0
1604,50098,124.0,0.8787879,24.42424,35.0,-20.322327,,0.82844657,0.24242425,0.18181819,4,4.5,1,0,2.3,0.039,0.3939394,0.4848485,0.09090909,0.8484849,142,0.042671215,0.033908654,0.031630963,12.833333,745.93,1,0,low_dest,high_cand,los_le2,domestic,8,8,21733,62.0,0.18181819,-37.57576,-27.0,2.9230766,,0.72408944,0.36363637,0.41414142,3,4.0,1,1,2.89,0.0998,0.3030303,0.15151516,0.6060606,0.42424244,143,0.12334942,0.10307681,0.110365726,7.355932,746.12,0,0
1612,56563,73.95,0.3939394,-19.6997,-12.32,-55.256622,,0.9266078,0.060606062,0.27272728,4,4.0,0,0,3.89,0.311,0.54545456,0.18181819,0.24242425,0.8030303,77,0.031209806,0.026469985,0.027742945,21.11111,,0,0,mid_dest,high_cand,los_le2,domestic,5,6,118709,64.7,0.27272728,-28.9497,-21.57,-58.77874,,0.7168289,0.57575756,0.34343433,3,4.5,1,0,3.89,0.5785,0.54545456,0.121212125,0.030303031,0.3939394,71,0.0825688,0.07754741,0.027742945,11.530303,,0,0
1650,95175,135.0,0.032258064,-100.064514,-85.0,37.6277,,0.40711185,0.9677419,0.86021507,2,3.5,1,0,1.1,0.0505,0.6451613,0.32258064,0.9677419,0.048387095,139,0.031594373,0.022676263,0.015770733,12.233009,2262.71,-2,0,low_dest,high_cand,los_le2,domestic,8,8,27525,199.0,0.29032257,-36.064514,-21.0,-0.21694946,,0.75495666,0.16129032,0.30107528,4,4.5,1,0,1.1,0.1978,0.6451613,0.06451613,0.09677419,0.66129035,493,0.12875612,0.10484185,0.33613566,16.270885,2263.3,0,0
1661,75434,139.0,0.9117647,41.97059,49.0,-10.052597,,0.60708565,0.5588235,0.16666667,3,4.0,1,0,1.79,0.0491,0.11764706,0.1764706,0.29411766,0.6764706,50,0.06674311,0.060403604,0.08434924,10.4,2504.78,0,0,low_dest,high_cand,los_le2,domestic,3,3,113522,179.0,1.0,81.97059,89.0,-8.461487,,0.77027404,0.05882353,0.11764706,4,4.0,1,1,1.95,0.1878,0.029411765,0.029411765,0.29411766,0.9852941,54,0.11118392,0.09324153,0.08759344,3.2954545,2505.14,0,0
1672,94837,80.87,0.3125,-30.6875,-26.474998,-9.662704,,0.6810237,0.5,0.5,3,3.5,1,1,2.77,0.1348,0.3125,0.15625,0.8125,0.421875,255,0.039787542,0.030990485,0.0290038,10.020101,37.65,0,0,low_dest,high_cand,los_le2,domestic,10,10,63454,107.83,0.53125,-3.727501,0.4850006,-14.97805,,0.8529172,0.0625,0.26041666,4,4.0,1,0,2.64,0.0636,0.40625,0.625,0.34375,0.84375,241,0.1230238,0.10270217,0.066765405,10.552486,36.71,0,0
1719,91321,99.0,0.5,6.958336,-0.5,-16.401543,,0.6514417,0.20833333,0.097222224,3,4.5,1,0,2.83,0.228,0.041666668,0.16666667,0.16666667,0.6875,39,0.10636883,0.07003316,0.02311912,7.230769,489.84,0,0,mid_dest,mid_cand,los_le2,domestic,3,3,109895,104.0,0.625,11.958336,4.5,-23.952904,,0.85948306,0.041666668,0.44444445,4,4.0,1,0,1.1,0.0819,0.7916667,0.5833333,0.5,1.0,31,0.12031884,0.09561128,0.02311912,3.7222223,486.76,0,0
1722,45726,58.05,0.16666667,-116.75499,-132.365,-25.416004,,0.98078054,0.16666667,0.6111111,4,3.5,1,1,1.79,0.013,1.0,0.8333333,0.6666667,0.5833333,10,0.03348623,0.020807208,0.018495297,18.25,,1,0,low_dest,low_cand,los_3plus,international,5,5,108558,158.68,0.33333334,-16.125,-31.735016,2.5286713,,0.7884614,0.33333334,0.16666667,4,4.0,1,1,3.71,0.1533,0.16666667,0.16666667,0.16666667,0.5833333,38,0.09322719,0.071063064,0.10844902,8.0,,0,1
1754,39355,188.86,0.75,40.324066,55.005005,-84.186386,,0.953055,0.03125,0.33333334,5,4.5,1,0,2.08,0.0257,0.9375,0.84375,0.03125,1.0,529,0.031018693,0.008644523,0.0032259237,22.047924,4277.35,0,0,mid_dest,high_cand,los_le2,international,16,17,34578,93.06,0.125,-55.475937,-40.795,-42.317505,,0.8802947,0.0625,0.19791667,4,4.5,1,0,3.14,0.1829,0.5,0.15625,0.03125,0.703125,413,0.036883634,0.017680109,0.057363365,22.797522,4277.74,1,1
1776,100236,97.24,0.6923077,8.038078,19.254997,20.46222,,0.43597555,0.88461536,0.37179488,2,3.5,1,0,2.3,0.2455,0.1923077,0.1923077,0.46153846,0.3653846,18,0.027905192,0.01733934,0.013871472,9.416667,662.21,0,0,mid_dest,mid_cand,los_le2,international,6,6,38593,124.19,0.88461536,34.988083,46.205,25.837059,,0.6211395,0.3846154,0.16666667,3,4.0,1,1,2.56,0.2765,0.03846154,0.15384616,0.34615386,0.7692308,17,0.092328705,0.038984857,0.06387147,4.1,662.07,0,0
1786,11719,119.61,0.21428572,-54.407852,-42.035004,-26.575714,0.6799312,0.8346267,0.14285715,0.39285713,4,4.0,1,1,3.53,,0.5,,0.5,0.6785714,210,0.055581037,0.028467868,0.02311912,20.311687,,0,0,low_dest,mid_cand,los_3plus,international,9,8,15174,124.96,0.25,-49.057854,-36.685005,1.8248367,0.885143,0.62035197,0.71428573,0.4047619,3,4.0,1,1,3.78,0.1925,0.14285715,0.071428575,0.5,0.2857143,271,0.04099485,0.03266541,0.02311912,15.985577,,0,0
1808,54077,180.4,0.875,39.942184,37.704987,-704.5261,,0.76912653,0.28125,0.13541667,4,4.5,1,0,3.89,0.2804,0.28125,0.15625,0.0625,0.8125,259,0.11882162,0.08592487,0.09989403,5.985646,60.11,1,0,low_dest,high_cand,los_le2,domestic,2,2,3394,161.31,0.65625,20.852188,18.61499,-870.55914,,0.7859306,0.15625,0.114583336,4,4.5,0,1,3.91,0.1786,0.21875,0.3125,0.0625,0.8125,180,0.07304499,0.061106134,0.07518286,8.52349,60.06,2,0
1814,91200,60.0,0.25,-24.125,-29.0,5.0,,0.48651457,0.78125,0.7708333,2,1.5,1,0,1.1,0.1938,0.8125,0.09375,0.90625,0.234375,3,0.04058937,0.025220858,0.025220858,13.5,206.06,0,0,low_dest,high_cand,los_le2,domestic,2,2,128603,89.0,0.5,4.875,0.0,3.6111145,,0.6666949,0.15625,0.375,3,4.5,1,0,0.0,0.5806,1.0,0.03125,0.09375,0.734375,18,0.06957186,0.059006006,0.10645245,18.764706,208.28,0,0
1827,1230,272.27,0.09375,-131.17969,-107.06,-85.09662,,0.5347155,0.84375,0.6770833,3,3.5,0,1,5.83,0.6808,0.40625,0.0625,0.84375,0.15625,1361,0.07141585,0.048046216,0.053123478,13.184502,,0,0,mid_dest,high_cand,los_3plus,international,3,3,61529,280.2,0.125,-123.249664,-99.129974,4.8572083,,0.7093373,0.15625,0.35416666,4,4.5,1,1,5.7,0.5823,0.78125,0.40625,0.125,0.578125,1434,0.07195318,0.05453025,0.06610792,8.72099,,0,0
1836,28522,98.0,0.3181818,-4.909088,-4.5,-14.568115,0.6408033,0.43524435,0.90909094,0.8030303,2,3.5,1,0,1.39,0.0778,0.8636364,0.54545456,0.77272725,0.18181819,292,0.022793321,0.008795926,0.004403642,16.058252,1491.39,-2,0,mid_dest,mid_cand,los_le2,domestic,13,13,122377,89.0,0.13636364,-13.909088,-13.5,-37.366898,0.59371024,0.88892645,0.09090909,0.16666667,4,4.0,1,0,3.47,0.5328,0.09090909,0.045454547,0.36363637,0.84090906,293,0.08773823,0.0583043,0.08651524,13.131818,1492.77,0,0
1857,55315,104.67,0.87096775,38.16903,40.75,-87.08595,,0.8583099,0.38709676,0.16129032,4,4.0,0,1,2.71,0.3947,0.3548387,0.09677419,0.06451613,0.7741935,79,0.012288525,0.0076356726,0.01981639,23.633333,,0,1,mid_dest,high_cand,los_le2,international,9,9,126786,66.32,0.5483871,-0.18096924,2.4000015,-13.406502,,0.9502412,0.22580644,0.26881722,4,3.5,0,0,2.71,0.3987,0.3548387,0.06451613,0.38709676,0.7741935,20,0.08678898,0.056645766,0.15182863,18.181818,,1,1
1864,18132,160.0,0.14285715,-90.71428,-89.0,-56.979767,,0.393592,0.85714287,0.5873016,2,4.5,1,0,4.14,0.393,0.9047619,0.42857143,0.04761905,0.16666667,89,0.028062599,0.015397381,0.008406953,15.621622,23.77,1,0,high_dest,low_cand,los_le2,domestic,4,2,126382,116.0,0.0952381,-134.71428,-133.0,25.330116,,0.41997623,0.8095238,0.73015875,2,2.0,0,1,4.32,0.4378,0.47619048,0.23809524,0.9047619,0.16666667,260,0.07358431,0.009766512,0.02717935,14.941176,23.5,-4,0
